Tweet ID,Conversation ID,Depth,Username,Tweet,Date,Personal Attack?
2049,100289,1,Laural21562870,"I MOSTRI DEVONO PAGARLA MOLTO MOLTO CARA PER IL MALE CHE FANNO, NON LI ACCETTIAMO PIÙ NELLA SOCIETÀ, CHIARO??? BASTA CRUDELTÀ E CATTIVERIA, BASTA!!! #animals #AnimalCruelty #AnimalRights #Famiglia di #cani murata viva senza acqua e cibo nel Veronese  https://t.co/UuoDA4qvVF",12/5/19 17:37,neg
2050,100289,2,donatellabc,"@Laural21562870 Devono scrivere il nome del mostro, deve essere evitato dal mondo. Paghiamo la sanità anche per questa merda?",12/6/19 1:23,neg
2051,100289,3,Mari19660,@donatellabc @Laural21562870 Parole sante 👏👏👏,12/6/19 10:12,neg
2052,100290,1,shaundubss,#AnimalRights #AnimalCruelty #AnimalWelfare #Donkeys The idea that some lives matter less is the root of all that is wrong with the world ~ Paul Farmer 😔💔🙏🐾  https://t.co/LCtSoUsfIn,12/8/19 16:53,neg
2053,100290,2,akiyama39673316,@shaunwalters041 @rsa666381 He was born not for humans.  He should have grown up with love and love from his parents.🐐,12/9/19 8:38,neg
2054,100290,3,rsa666381,@akiyama39673316 @shaunwalters041 I agree with you 🥺,12/10/19 0:16,neg
2055,100291,1,peterjukes,"Anyone who thinks  #dogsatpollingstations is not... well... a digital dog whistle, hasn’t understood the first thing about micro targeting and the Vote Leave strategy around animal rights. Or followed the social media strategy of the PM’s partner as DCMS SpAd or CCHQ",12/11/19 18:13,neg
2056,100291,2,CepeSmith,@peterjukes The vast majority of voters wouldn’t have a clue what your tweet means. The vast majority aren’t on twitter. #justsaying,12/11/19 18:19,neg
2057,100291,3,peterjukes,@CepeSmith Who says I’m writing for the vast majority? Just explainign the research,12/11/19 18:26,neg
2058,100291,4,BigSister,@peterjukes @BylineTimes @shahmiruk @chrisinsilico Fascinating read,12/11/19 18:28,neg
2059,100292,1,genesisfawn,is wearing vintage fur anti animal rights? i feel like it’s just more sustainable: pls interact,12/20/19 15:04,neg
2060,100292,2,tillberto,@genesisfawn Yeah but isn't wearing just supporting the idea that fur is ok? No one is gonna know you bought it second hand. People gonna see it and still see it as part of the problem.,12/20/19 15:16,neg
2061,100292,3,genesisfawn,@tillberto this is also very true,12/20/19 15:20,neg
2062,100293,1,DanWestwell,Any other pet owners buy their pet something from the chippy when they go? I always get our dog a sausage! I know they’re not meant to have stuff like that before the vegans &amp; animal rights activists start but he loves a sausage! 🤣,12/23/19 14:06,neg
2063,100293,2,roadstar780,@DanWestwell They are family after all 🐶,12/24/19 6:23,neg
2064,100293,3,DanWestwell,@roadstar780 Definitely.,12/24/19 8:43,neg
2065,100294,1,blackrepublican,"Race, NOT Abortion, was the Founding issue of the Religious Right  In 1971, two years before Roe v. Wade legalized abortion, the biggest white evangelical group in America supported its legalization.    https://t.co/OZMplRiv1K?  #MarchForLife2019  #BlackLivesMatter",1/14/19 18:35,neg
2066,100294,2,SinaiGail9,@blackrepublican So called “Feeble minded” whites were also sterilized &amp; encouraged 2 abort. Now women especially white liberals abort the most! Over 60 million citizens aborted past 50 years r replaced by aliens which is nw🚫 Agenda 21-overall population reduction&amp;destroy nation’s identity!,1/15/19 8:50,neg
2067,100294,3,blackrepublican,"@SinaiGail9 So, you’re prepared? You’ve come with - shiny objects - to toss away from the subject of abortion in relationship to white-identity-politics aka “lily-white” politics?  In other words: You are attempting to deceive   You’re blocked for your crimes!  https://t.co/eqcPNPiRvK",1/15/19 9:27,neg
2068,100294,4,SinaiGail9,@blackrepublican You @blackrepublican are actually a liberal brainwashed college student or paid to pretend to be Republican troll but call yourself Conservative! At least be a”free thinker” and open your mind to see a situation from different perspectives! Sin not skin color is what’s wrong!,1/15/19 9:33,pos
2069,100295,1,TGodmama,I've marched down Penn Ave over 50 times for #CivilRights Now its your turn!  #BlackLivesMatter,1/17/19 18:07,neg
2070,100295,2,Im_Not_Worried_,@TGodmama I completely support you do I will be honest I’ve never marched for anything. However I did find out the song blackbird by the Beatles is for civil rights and African-Americans which I find now one of the most beautiful songs ever written. You’re right. We should march.,1/20/19 15:14,neg
2071,100295,3,TGodmama,"@ErinWillis U are correct Erin..Paul McCartney wrote ""Blackbird"" in the 60's to support #BlackPowerMovement &amp; the struggle of black women. Bird is English slang for girl hence the name #Blackbird Its often played at #BlackLivesMatter rallys!",1/20/19 19:26,neg
2072,100296,1,ACLU,"Police officer Jason Van Dyke faced 96 years in prison for the killing of 17-year old Laquan McDonald. He was only sentenced to seven.  According to Chicago's judicial system, Black lives matter less than those of white law enforcement.  https://t.co/e1T9wFzj3h",1/23/19 17:59,neg
2073,100296,2,SamEsco13,"@ACLU When you look at the victim and his rap sheet, it's pretty hard to sentence a cop more than 10 when Laquan was a repeated offender. But a second degree murder sentence ( 25 - 30 years ) would of been right for Van Dyke s negligent behavior. :(",1/23/19 19:52,neg
2074,100296,3,sol15g,"@SamEsco13 @ACLU Jason Van Dyke unloaded 16 shots in McDonald and tried to unload another full clip in him after he was dead on the ground, but his partner stopped him. Where I am from that is some sort of mental illness and someone like that is a danger to society.",1/24/19 1:07,neg
2075,100296,4,SamEsco13,"@sol15g @ACLU The racism in Chicago is so deep that we can keep talking about it for ages man. The destruction that these white supremacists done in Chicago is sick. I'm a centrist and respect cops too, but I feel like Van Dyke shouldn't be the only one getting jail time. #LockUpRahm",1/24/19 11:32,neg
2076,100296,5,sol15g,@SamEsco13 @ACLU So true!,1/24/19 12:10,neg
2077,100296,6,SamEsco13,@sol15g @ACLU @ChicagosMayor escaped with no jail time for the death of #laquanmcdonald. Shit is wild.,1/24/19 12:13,neg
2078,100296,7,sol15g,@SamEsco13 @ACLU Yeah the Chicago police is a joke when it comes to complaints.,1/24/19 12:14,neg
2079,100296,8,SamEsco13,@sol15g @ACLU It's really hard to defend the police in Chicago. They have the worse methods in capturing criminals.,1/24/19 12:18,neg
2080,100296,9,sol15g,"@SamEsco13 @ACLU Police supporters say you you anti-police for wanting accountability, which I do not get. I am not against the police or anyone. I just want accountability just like I want doctors to be held accountable for their mistakes.",1/24/19 12:21,neg
2081,100296,10,SamEsco13,@sol15g @ACLU Lmao its seriously crazy,1/24/19 12:25,neg
2082,100296,11,sol15g,@SamEsco13 @ACLU So true.,1/24/19 12:26,neg
2083,100297,1,kennythejet23,"@AlloneyB Ok. To a lot of people black lives matter was an anti white, radicalist movement that promoted cop killing and disobeying law enforcement. To a lot of people it didn’t",1/26/19 18:26,neg
2084,100297,2,Big_AWIZ,"@kennythejet23 You’re comparing make America great again, a slogan after a country built on the backs of slaves and pushed by white racist, to a movement of people that were sick of being killed by police. And I’m calling you on that bull shit. No correlation.",1/26/19 18:59,neg
2085,100297,3,kennythejet23,@AlloneyB No I’m comparing a movement with non believers to another movement with non believers. And how the beliefs of non believers doesn’t speak for the beliefs of the believers. That’s it. That was all.,1/26/19 19:03,neg
2086,100298,1,SooperMexican,"I don't know anything about it, but I have strong feelings about it.  Also, no one criticized local media except #BlackLivesMatter guy who pals around with Twitter's CEO  https://t.co/fds736SwIh",2/17/19 18:16,neg
2087,100298,2,redsteeze,@SooperMexican Here’s @crookedmedia  https://t.co/UCI9708leP,2/17/19 18:20,neg
2088,100298,3,_JustinEllis,"@redsteeze @SooperMexican @crookedmedia This is a direct attack on The First Amendment, our Noble Journalists and Our Democracy.",2/17/19 18:24,neg
2089,100299,1,ArevaMartin,"Days before the nation commemorates the historic Selma March, we are reminded that police brutality and racial prejudice are still HUGE issues in our country today. #BlackLivesMatter #StephonClark    https://t.co/6TmjJ0Apqu",3/5/19 17:57,neg
2090,100299,2,Roxanne060979,"@ArevaMartin Black offenders actually commit 52 percent of homicides, or well over their 13 percent representation of the pop, the fact that the # is significantly less than white suspects shot is a testament to police restraint, not racism.  Black Lives Matter was/is based on a lie...",3/6/19 15:57,neg
2091,100299,3,badfishhawkhoa,@Roxanne060979 @ArevaMartin Nothing will be gained until honest talks and desperation to place blame on the white race. It has become tiresome.,3/6/19 22:41,neg
2092,100300,1,BLM757,"This is sickening!  A black woman called Miami-Dade police for help after a man brandished a weapon and threaten her life. Yet, she was arrested for being distraught  These officers need to be charged and fired! #BlackLivesMatter #Miami #Florida  https://t.co/8mdNgNWPZ1",3/14/19 19:03,neg
2093,100300,2,Privilegedkin,"@BLM757 There is a lesson that everyone within this movement is ignoring. It doesn't matter if you're wrong or not. Comply with police, go down to the station then there you can plead your case. Teaching generations of people to not comply with cops is what causes these issues.",3/19/19 16:59,neg
2094,100300,3,jesseharris345,@Privilegedkin @BLM757 Are you joking? Are you saying what they did to her was ok? There is no circumstance in which that is ok. She was stressed because she just got a gun pulled on her and your telling her to calm down? She had to call her kids and tell them she was ok,3/21/19 19:54,neg
2095,100300,4,Privilegedkin,"@KendallWade4 @BLM757 What I'm saying is that the second an officer tells you to stop yelling and/or attempts to detain you, it doesn't matter whether you are 100% right or black/white/yellow/or blue. You comply with the officer and you tell them how wrong they were at the station.",3/22/19 1:07,neg
2096,100300,5,jesseharris345,@Privilegedkin @BLM757 That still doesnt make what they did ok in anyway. And she was scared because she just got a gun pulled on her and she had to call her daughter because she was sick. I don’t think you understand the context or you’re just racist and insensitive to police brutality. The second one,3/22/19 9:35,pos
2097,100300,6,Privilegedkin,"@KendallWade4 @BLM757 I understand the context. Police often use excessive force and it's a problem. But the point is that if you are acting out emotionally and are repeatedly not complying with orders, it is part of police training to detain that person. And if they resist, more force is necessary.",3/22/19 13:29,neg
2098,100300,7,Privilegedkin,"@KendallWade4 @BLM757 Excessive force used by police is not a problem specific to any race Btw. These videos go viral because racism is a hot topic. I don't agree with the amount of force used on a woman who was emotional. But when you repeatedly resist, you will get taken down. Man/woman/black/white.",3/22/19 13:32,neg
2099,100301,1,RealCandaceO,I hosted a Black Lives Matter activist... now it’s time to hear from a #BlueLivesMatter supporter.   Because people forgot that many police officers ARE BLACK and had their lives affected by the #BLM nonsense.   @TheOfficerTatum this Sunday on the #CandaceOwensShow!! #BLEXIT,3/20/19 19:40,neg
2100,100301,2,TheOfficerTatum,@RealCandaceO Thank you Candace for having me on. We had a blast!!,3/21/19 14:21,neg
2101,100301,3,ElectWanda,"@TheOfficerTatum @RealCandaceO Thank you for your service. As a former City Vice Mayor, losing two police officers was very difficult for the family, police department and me. I will always back the blue. God bless my men and women in blue. ✨🇺🇸✨",3/21/19 14:28,neg
2102,100302,1,lz2187,"uh this kind of went off and i don’t have anything to promote so remember:  -take care of yourself -try your hardest to attend class -let your feelings and your voice be heard -don’t litter -try to recycle -Black Lives Matter -Flint, Michigan, still doesn’t have clean water!!!",3/26/19 19:18,neg
2103,100302,2,trreaasurre,@recycliz @_AshhAshh_ 🤨🤨🤨🤨🤨🤨,3/27/19 11:12,neg
2104,100302,3,_AshhAshh_,@trreatrrea @recycliz Ain’t that weird sis?,3/27/19 11:13,neg
2105,100302,4,trreaasurre,@_AshhAshh_ @recycliz Like huh ..... imagine when the baby’s mother find out 😭,3/27/19 11:13,neg
2106,100302,5,_AshhAshh_,@trreatrrea @recycliz Facts 🤣,3/27/19 11:14,neg
2107,100303,1,common,BLACK. LIVES. MATTER.,4/5/19 18:35,neg
2108,100303,2,BigTymer_81,@common Nothing but the truth.  I like #AllLivesMatter more.,4/5/19 18:37,neg
